Customer Age,Product Purchased,Ticket Type,Ticket Subject,Ticket Priority,Ticket Channel,incumplio_sla
36,Xbox,Technical issue,Product compatibility,High,Phone,1
61,Philips Hue Lights,Refund request,Installation support,Low,Social media,0
25,MacBook Pro,Billing inquiry,Data loss,Medium,Phone,0
53,MacBook Pro,Refund request,Product compatibility,Medium,Chat,0
31,Lenovo ThinkPad,Technical issue,Delivery problem,Low,Email,0
48,Canon DSLR Camera,Cancellation request,Software bug,Medium,Email,1
20,Amazon Kindle,Cancellation request,Refund request,Critical,Social media,0
60,Fitbit Charge,Technical issue,Product recommendation,Critical,Social media,1
27,Canon DSLR Camera,Billing inquiry,Hardware issue,High,Phone,0
50,iPhone,Technical issue,Cancellation request,High,Social media,1
24,Autodesk AutoCAD,Refund request,Network problem,High,Email,0
24,iPhone,Technical issue,Account access,Low,Chat,0
54,Apple AirPods,Refund request,Peripheral compatibility,Low,Social media,0
22,Xbox,Cancellation request,Product recommendation,Medium,Email,1
35,Autodesk AutoCAD,Technical issue,Battery life,Medium,Chat,0
23,Sony Xperia,Technical issue,Product compatibility,High,Phone,0
50,Amazon Echo,Product inquiry,Product setup,Low,Social media,0
56,Lenovo ThinkPad,Refund request,Delivery problem,Critical,Phone,0
60,Amazon Echo,Refund request,Network problem,Critical,Social media,1
39,Sony 4K HDR TV,Refund request,Peripheral compatibility,Low,Chat,0
45,Roomba Robot Vacuum,Billing inquiry,Installation support,High,Social media,1
29,Sony PlayStation,Cancellation request,Software bug,Medium,Social media,1
51,Fitbit Charge,Refund request,Display issue,Critical,Social media,1
34,Dell XPS,Cancellation request,Cancellation request,Low,Email,0
59,Amazon Echo,Cancellation request,Account access,High,Chat,1
65,Sony 4K HDR TV,Cancellation request,Account access,High,Phone,1
57,LG Smart TV,Billing inquiry,Display issue,Medium,Social media,0
38,Google Nest,Refund request,Product setup,Critical,Email,1
33,Nest Thermostat,Billing inquiry,Battery life,Medium,Email,0
63,Nest Thermostat,Product inquiry,Product recommendation,Critical,Social media,1
69,Nest Thermostat,Technical issue,Display issue,Critical,Email,1
55,GoPro Action Camera,Refund request,Delivery problem,Medium,Chat,0
57,Google Nest,Refund request,Product recommendation,Medium,Phone,0
32,Xbox,Product inquiry,Software bug,Low,Email,0
22,MacBook Pro,Technical issue,Product setup,Medium,Email,0
44,Google Pixel,Billing inquiry,Network problem,Critical,Email,1
53,Amazon Kindle,Product inquiry,Network problem,Medium,Email,1
19,MacBook Pro,Technical issue,Battery life,Medium,Email,0
52,Google Pixel,Refund request,Product compatibility,High,Social media,1
50,Asus ROG,Refund request,Payment issue,Medium,Phone,0
55,LG Washing Machine,Cancellation request,Product setup,Medium,Social media,0
41,Microsoft Surface,Refund request,Data loss,Low,Chat,0
58,Fitbit Versa Smartwatch,Cancellation request,Account access,High,Email,0
25,GoPro Action Camera,Product inquiry,Payment issue,Critical,Social media,1
30,Samsung Soundbar,Technical issue,Product setup,Low,Email,0
45,Microsoft Office,Technical issue,Hardware issue,Critical,Chat,1
28,Amazon Echo,Technical issue,Software bug,Critical,Email,1
36,GoPro Action Camera,Product inquiry,Installation support,Medium,Social media,0
49,Roomba Robot Vacuum,Billing inquiry,Product compatibility,Critical,Social media,1
65,HP Pavilion,Cancellation request,Refund request,Critical,Email,1
60,Garmin Forerunner,Cancellation request,Product setup,Low,Chat,0
18,Adobe Photoshop,Technical issue,Product compatibility,High,Chat,0
49,Microsoft Surface,Technical issue,Software bug,Low,Social media,0
29,HP Pavilion,Refund request,Account access,High,Social media,1
26,Autodesk AutoCAD,Billing inquiry,Product recommendation,Low,Email,0
27,Xbox,Cancellation request,Refund request,Low,Social media,0
49,Nest Thermostat,Technical issue,Network problem,Low,Social media,0
66,Canon EOS,Technical issue,Installation support,Medium,Email,1
29,iPhone,Refund request,Display issue,Critical,Phone,0
63,Lenovo ThinkPad,Cancellation request,Refund request,Medium,Chat,0
68,Fitbit Versa Smartwatch,Refund request,Data loss,Low,Chat,0
39,Sony 4K HDR TV,Technical issue,Hardware issue,Critical,Social media,1
59,Amazon Kindle,Billing inquiry,Product compatibility,Critical,Social media,0
33,Amazon Kindle,Refund request,Software bug,Low,Phone,0
39,Bose SoundLink Speaker,Cancellation request,Cancellation request,High,Chat,1
19,Amazon Kindle,Refund request,Hardware issue,Low,Social media,0
43,Sony 4K HDR TV,Technical issue,Refund request,Low,Phone,0
37,Microsoft Office,Cancellation request,Product recommendation,Medium,Phone,0
65,Google Nest,Technical issue,Delivery problem,Medium,Chat,0
61,Sony Xperia,Technical issue,Payment issue,Medium,Phone,0
55,Google Nest,Product inquiry,Network problem,High,Social media,0
18,Nintendo Switch Pro Controller,Product inquiry,Cancellation request,Critical,Phone,1
34,Nintendo Switch,Refund request,Account access,Medium,Phone,0
39,Samsung Soundbar,Cancellation request,Cancellation request,Critical,Phone,1
23,Fitbit Charge,Refund request,Data loss,Medium,Email,0
48,Roomba Robot Vacuum,Technical issue,Software bug,Medium,Chat,0
51,Amazon Kindle,Refund request,Product setup,Critical,Chat,0
41,Xbox,Refund request,Data loss,Critical,Phone,1
51,Sony 4K HDR TV,Technical issue,Installation support,Medium,Email,0
54,LG OLED,Refund request,Cancellation request,Medium,Social media,0
61,Sony 4K HDR TV,Technical issue,Refund request,Low,Chat,0
52,Lenovo ThinkPad,Product inquiry,Account access,Medium,Email,0
60,Autodesk AutoCAD,Technical issue,Software bug,Low,Email,0
21,MacBook Pro,Technical issue,Product recommendation,Critical,Chat,1
25,PlayStation,Cancellation request,Delivery problem,Low,Email,0
42,Fitbit Versa Smartwatch,Cancellation request,Display issue,High,Email,1
67,Canon EOS,Cancellation request,Payment issue,Low,Email,0
62,LG Washing Machine,Technical issue,Product setup,Low,Phone,0
33,Google Pixel,Cancellation request,Hardware issue,Critical,Email,1
60,iPhone,Technical issue,Software bug,Low,Social media,0
22,Amazon Echo,Billing inquiry,Software bug,Critical,Social media,1
53,Sony PlayStation,Refund request,Data loss,Medium,Email,1
24,Microsoft Surface,Cancellation request,Refund request,Medium,Phone,1
42,Bose SoundLink Speaker,Refund request,Account access,Critical,Phone,1
66,Microsoft Office,Refund request,Refund request,Medium,Phone,0
53,Sony Xperia,Billing inquiry,Network problem,Low,Chat,0
22,Roomba Robot Vacuum,Technical issue,Data loss,High,Phone,0
65,Canon DSLR Camera,Refund request,Software bug,Low,Chat,0
27,Canon EOS,Technical issue,Product compatibility,High,Email,0
33,Microsoft Office,Product inquiry,Account access,Critical,Phone,1
41,Roomba Robot Vacuum,Refund request,Battery life,Critical,Phone,1
32,Adobe Photoshop,Billing inquiry,Payment issue,Critical,Phone,1
60,Bose QuietComfort,Billing inquiry,Payment issue,High,Social media,1
25,Microsoft Xbox Controller,Technical issue,Display issue,Low,Chat,0
37,Asus ROG,Product inquiry,Product setup,High,Chat,1
38,Sony Xperia,Cancellation request,Peripheral compatibility,Critical,Email,0
57,Microsoft Xbox Controller,Cancellation request,Payment issue,Medium,Phone,0
49,Google Nest,Cancellation request,Payment issue,Medium,Chat,0
21,LG Washing Machine,Cancellation request,Product recommendation,Medium,Social media,0
18,Apple AirPods,Technical issue,Data loss,High,Email,1
24,Canon DSLR Camera,Refund request,Product compatibility,Low,Email,0
43,HP Pavilion,Technical issue,Network problem,Low,Email,0
63,Canon EOS,Technical issue,Battery life,Medium,Chat,0
39,Roomba Robot Vacuum,Technical issue,Delivery problem,High,Social media,1
35,HP Pavilion,Billing inquiry,Product recommendation,Medium,Chat,1
27,Samsung Galaxy,Technical issue,Display issue,Medium,Email,0
51,Microsoft Surface,Product inquiry,Battery life,Low,Phone,0
27,Nikon D,Product inquiry,Peripheral compatibility,Medium,Phone,0
56,Asus ROG,Billing inquiry,Battery life,High,Social media,1
49,Microsoft Office,Product inquiry,Delivery problem,Low,Chat,0
40,Canon DSLR Camera,Product inquiry,Refund request,High,Email,1
63,Dyson Vacuum Cleaner,Refund request,Account access,Critical,Chat,1
39,Samsung Galaxy,Product inquiry,Product recommendation,Critical,Phone,1
60,PlayStation,Billing inquiry,Display issue,Low,Social media,0
65,Canon EOS,Cancellation request,Product recommendation,Critical,Email,0
26,Autodesk AutoCAD,Product inquiry,Delivery problem,High,Chat,1
45,Google Nest,Refund request,Peripheral compatibility,High,Chat,0
24,Lenovo ThinkPad,Technical issue,Cancellation request,Medium,Phone,0
35,Asus ROG,Refund request,Payment issue,Low,Phone,0
57,HP Pavilion,Billing inquiry,Display issue,Low,Phone,0
61,Microsoft Surface,Billing inquiry,Data loss,Low,Chat,0
55,LG OLED,Billing inquiry,Display issue,Critical,Chat,0
70,Nintendo Switch,Billing inquiry,Installation support,Low,Email,0
38,LG Smart TV,Billing inquiry,Delivery problem,Low,Chat,0
29,MacBook Pro,Refund request,Software bug,Critical,Phone,1
48,Google Pixel,Technical issue,Battery life,Medium,Social media,0
63,Samsung Galaxy,Technical issue,Display issue,Medium,Social media,0
68,Microsoft Surface,Billing inquiry,Hardware issue,Medium,Email,0
48,LG Smart TV,Cancellation request,Refund request,Low,Phone,0
57,Xbox,Technical issue,Delivery problem,High,Social media,1
70,Nest Thermostat,Technical issue,Software bug,High,Email,0
67,Canon EOS,Technical issue,Product setup,High,Email,0
29,LG OLED,Cancellation request,Hardware issue,Low,Phone,0
33,LG OLED,Technical issue,Product setup,Critical,Email,1
48,Adobe Photoshop,Billing inquiry,Network problem,High,Social media,0
61,Nest Thermostat,Refund request,Data loss,Low,Email,0
46,PlayStation,Technical issue,Account access,Medium,Email,0
38,Philips Hue Lights,Product inquiry,Refund request,High,Phone,1
39,Autodesk AutoCAD,Refund request,Product compatibility,Critical,Social media,1
67,PlayStation,Billing inquiry,Software bug,Medium,Chat,0
39,Dyson Vacuum Cleaner,Cancellation request,Product recommendation,Low,Email,0
58,Google Pixel,Refund request,Installation support,Critical,Phone,0
19,Apple AirPods,Cancellation request,Payment issue,Low,Email,0
69,Nintendo Switch,Billing inquiry,Delivery problem,Critical,Phone,1
22,LG Washing Machine,Refund request,Cancellation request,Medium,Social media,0
45,LG OLED,Technical issue,Payment issue,High,Chat,1
45,Microsoft Xbox Controller,Billing inquiry,Product recommendation,High,Email,1
54,HP Pavilion,Refund request,Hardware issue,High,Email,0
31,Amazon Echo,Billing inquiry,Data loss,High,Phone,0
38,Sony PlayStation,Cancellation request,Battery life,Medium,Phone,0
47,Amazon Kindle,Product inquiry,Peripheral compatibility,Critical,Social media,1
45,LG Smart TV,Billing inquiry,Network problem,Medium,Phone,0
43,Fitbit Charge,Cancellation request,Payment issue,Medium,Chat,0
65,Google Nest,Refund request,Software bug,High,Phone,1
23,Roomba Robot Vacuum,Cancellation request,Product setup,High,Chat,1
65,LG Washing Machine,Cancellation request,Product compatibility,Medium,Email,0
35,Fitbit Charge,Product inquiry,Product setup,High,Phone,1
52,Canon DSLR Camera,Billing inquiry,Data loss,Medium,Social media,0
20,LG Smart TV,Cancellation request,Battery life,High,Social media,0
63,LG Washing Machine,Technical issue,Display issue,High,Phone,0
36,Google Pixel,Refund request,Product recommendation,Medium,Chat,0
33,Xbox,Cancellation request,Installation support,Critical,Chat,1
37,Canon DSLR Camera,Product inquiry,Display issue,Medium,Chat,0
52,Nest Thermostat,Billing inquiry,Battery life,High,Chat,0
52,Roomba Robot Vacuum,Billing inquiry,Battery life,Critical,Social media,1
35,iPhone,Refund request,Account access,High,Chat,1
61,Adobe Photoshop,Technical issue,Cancellation request,Low,Social media,0
45,PlayStation,Product inquiry,Refund request,Medium,Chat,0
25,Roomba Robot Vacuum,Billing inquiry,Product setup,Critical,Email,0
50,Apple AirPods,Refund request,Peripheral compatibility,High,Chat,1
33,Xbox,Technical issue,Installation support,High,Chat,0
24,PlayStation,Technical issue,Account access,Critical,Phone,1
24,Sony PlayStation,Billing inquiry,Software bug,High,Email,0
38,Lenovo ThinkPad,Billing inquiry,Refund request,Low,Phone,0
50,Xbox,Product inquiry,Product compatibility,Medium,Social media,0
65,Garmin Forerunner,Refund request,Refund request,Low,Email,0
53,GoPro Hero,Product inquiry,Hardware issue,Medium,Phone,0
69,Autodesk AutoCAD,Billing inquiry,Battery life,Medium,Chat,0
48,Microsoft Office,Cancellation request,Network problem,Medium,Phone,0
48,Samsung Soundbar,Product inquiry,Cancellation request,High,Social media,0
66,HP Pavilion,Cancellation request,Installation support,Medium,Email,0
23,MacBook Pro,Technical issue,Product setup,Medium,Chat,0
69,Amazon Echo,Technical issue,Peripheral compatibility,Critical,Chat,0
62,Microsoft Surface,Refund request,Software bug,High,Chat,0
68,MacBook Pro,Cancellation request,Product recommendation,Critical,Phone,0
18,Bose QuietComfort,Product inquiry,Software bug,Low,Social media,0
68,Nintendo Switch,Cancellation request,Account access,High,Social media,0
21,Microsoft Surface,Billing inquiry,Display issue,Critical,Chat,1
58,Adobe Photoshop,Refund request,Account access,Medium,Chat,0
44,Nintendo Switch,Refund request,Network problem,High,Chat,1
29,PlayStation,Product inquiry,Hardware issue,Critical,Phone,1
29,Google Nest,Refund request,Network problem,Medium,Email,0
38,Sony 4K HDR TV,Product inquiry,Network problem,Medium,Chat,0
66,Nikon D,Technical issue,Account access,Medium,Email,0
69,Asus ROG,Technical issue,Data loss,Critical,Social media,1
67,Apple AirPods,Product inquiry,Software bug,Critical,Chat,0
65,Lenovo ThinkPad,Product inquiry,Network problem,Low,Chat,0
39,Philips Hue Lights,Cancellation request,Product recommendation,Critical,Email,1
52,LG Washing Machine,Cancellation request,Cancellation request,Low,Email,0
44,GoPro Action Camera,Product inquiry,Refund request,Low,Email,0
51,Philips Hue Lights,Product inquiry,Product recommendation,Low,Chat,0
30,Dyson Vacuum Cleaner,Product inquiry,Account access,Low,Social media,0
24,Dell XPS,Technical issue,Product compatibility,Low,Email,0
18,Samsung Galaxy,Billing inquiry,Cancellation request,Low,Social media,0
50,Sony PlayStation,Product inquiry,Peripheral compatibility,High,Social media,0
37,Sony 4K HDR TV,Product inquiry,Delivery problem,Low,Email,0
33,LG Smart TV,Product inquiry,Cancellation request,Medium,Social media,1
20,Fitbit Charge,Technical issue,Payment issue,Medium,Phone,1
30,iPhone,Refund request,Product setup,Critical,Phone,1
48,Adobe Photoshop,Billing inquiry,Refund request,Medium,Social media,0
47,Canon EOS,Billing inquiry,Delivery problem,High,Email,1
18,Roomba Robot Vacuum,Billing inquiry,Hardware issue,Low,Social media,0
49,PlayStation,Cancellation request,Cancellation request,Critical,Social media,0
63,MacBook Pro,Product inquiry,Product setup,Critical,Phone,0
40,LG OLED,Product inquiry,Product compatibility,Medium,Email,0
58,Canon DSLR Camera,Billing inquiry,Cancellation request,Critical,Email,0
39,Bose SoundLink Speaker,Cancellation request,Product setup,Medium,Email,0
46,Bose SoundLink Speaker,Billing inquiry,Network problem,Critical,Phone,1
45,Amazon Echo,Refund request,Delivery problem,Critical,Social media,0
44,Bose SoundLink Speaker,Cancellation request,Display issue,Medium,Phone,1
26,Apple AirPods,Cancellation request,Display issue,High,Social media,0
34,Asus ROG,Technical issue,Data loss,Critical,Chat,1
39,GoPro Hero,Billing inquiry,Hardware issue,Medium,Phone,0
32,LG Smart TV,Technical issue,Peripheral compatibility,Low,Email,0
48,Lenovo ThinkPad,Billing inquiry,Software bug,Low,Chat,0
33,Garmin Forerunner,Refund request,Account access,Low,Phone,0
23,Sony Xperia,Cancellation request,Payment issue,Critical,Email,0
69,GoPro Hero,Refund request,Peripheral compatibility,Low,Phone,0
43,Philips Hue Lights,Refund request,Payment issue,Critical,Email,1
21,Fitbit Charge,Product inquiry,Installation support,Critical,Social media,1
59,Dell XPS,Cancellation request,Cancellation request,Medium,Email,0
50,Nintendo Switch Pro Controller,Refund request,Data loss,Low,Chat,0
68,Fitbit Versa Smartwatch,Cancellation request,Network problem,Critical,Email,1
67,Roomba Robot Vacuum,Refund request,Hardware issue,High,Phone,0
29,Microsoft Office,Cancellation request,Delivery problem,High,Email,0
